3,2,0,0,0.007633588,0.8,0.000374579,0.02173913,0,0.841845505,0,0.010638298,0.006024096,NL,freeloader
29,28,0,1,0.045801527,1,0.006118117,0.092391304,0,0.744795973,0,0.042553191,0.06626506,US,freeloader
24,16,6,0,0.038167939,1,0.001248595,0.14673913,0,0.741378697,0.038461538,0.010638298,0.052208835,US,freeloader
20,18,0,0,0.030534351,1,0.002996629,0.125,0,0.77769246,0,0.010638298,0.044176707,CH,freeloader
3,0,0,2,0.007633588,0,0.000249719,0.010869565,0,0.706664349,0.019230769,0.053191489,0.006024096,GR,freeloader
74,55,1,3,0.198473282,0.8,0.036458984,0.130434783,0,0.62045289,0,0.010638298,0.18875502,CA,freeloader
42,34,3,1,0.091603053,0.808,0.008865027,0.125,0,0.718680535,0,0.053191489,0.090361446,US,freeloader
8,0,1,2,0.045801527,0.8,0.000249719,0.02173913,0,0.690907922,0.115384615,0.053191489,0.016064257,US,freeloader
5,4,0,1,0.007633588,0.8,0.000499438,0.02173913,0,0.772501901,0,0.010638298,0.010040161,US,freeloader
9,8,0,0,0.015267176,0.8,0.000998876,0.054347826,0,0.817220042,0,0.010638298,0.018072289,US,freeloader
11,4,1,7,0.015267176,1,0.000374579,0.010869565,0,0.334708811,0,0.021276596,0.026104418,US,freeloader
101,82,12,1,0.267175573,0.808,0.098639031,0.39673913,0,0.663711845,0,0.031914894,0.291164659,US,freeloader
98,72,1,6,0.267175573,0.808,0.079660382,0.114130435,0,0.448351254,0,0.021276596,0.285140562,US,freeloader
16,12,0,2,0.022900763,0.8,0.001498314,0.038043478,0,0.693498358,0.038461538,0.053191489,0.034136546,GB,freeloader
132,110,4,2,0.236641221,0.8,0.196029467,0.39673913,0,0.647231603,0,0.021276596,0.437751004,US,freeloader
87,55,11,1,0.129770992,1,0.019727806,0.336956522,0,0.652636383,0.019230769,0.042553191,0.24497992,US,freeloader
7,0,3,3,0.007633588,0.2,0.000249719,0.016304348,0,0.603526945,0.019230769,0,0.014056225,US,freeloader
25,15,6,1,0.038167939,1,0.001373455,0.076086957,0,0.724849169,0,0.021276596,0.054216867,US,freeloader
33,18,4,8,0.114503817,0.232,0.001872893,0.027173913,0.033707865,0.2746677,0.038461538,0.021276596,0.072289157,US,dolphin
